filename,path,modality,channel,emotion_id,emotion,intensity,statement_id,statement,repetition,actor_id,gender
03-01-08-02-01-02-12.wav,data\Actor_12\03-01-08-02-01-02-12.wav,03,01,08,surprised,strong,01,Kids are talking by the door,02,12,female
03-01-08-02-02-01-12.wav,data\Actor_12\03-01-08-02-02-01-12.wav,03,01,08,surprised,strong,02,Dogs are sitting by the door,01,12,female
03-01-08-02-02-02-12.wav,data\Actor_12\03-01-08-02-02-02-12.wav,03,01,08,surprised,strong,02,Dogs are sitting by the door,02,12,female
03-01-01-01-01-01-13.wav,data\Actor_13\03-01-01-01-01-01-13.wav,03,01,01,neutral,normal,01,Kids are talking by the door,01,13,male
03-01-01-01-01-02-13.wav,data\Actor_13\03-01-01-01-01-02-13.wav,03,01,01,neutral,normal,01,Kids are talking by the door,02,13,male
03-01-01-01-02-01-13.wav,data\Actor_13\03-01-01-01-02-01-13.wav,03,01,01,neutral,normal,02,Dogs are sitting by the door,01,13,male
03-01-01-01-02-02-13.wav,data\Actor_13\03-01-01-01-02-02-13.wav,03,01,01,neutral,normal,02,Dogs are sitting by the door,02,13,male
03-01-02-01-01-01-13.wav,data\Actor_13\03-01-02-01-01-01-13.wav,03,01,02,calm,normal,01,Kids are talking by the door,01,13,male
03-01-02-01-01-02-13.wav,data\Actor_13\03-01-02-01-01-02-13.wav,03,01,02,calm,normal,01,Kids are talking by the door,02,13,male
03-01-02-01-02-01-13.wav,data\Actor_13\03-01-02-01-02-01-13.wav,03,01,02,calm,normal,02,Dogs are sitting by the door,01,13,male
03-01-02-01-02-02-13.wav,data\Actor_13\03-01-02-01-02-02-13.wav,03,01,02,calm,normal,02,Dogs are sitting by the door,02,13,male
03-01-02-02-01-01-13.wav,data\Actor_13\03-01-02-02-01-01-13.wav,03,01,02,calm,strong,01,Kids are talking by the door,01,13,male
03-01-02-02-01-02-13.wav,data\Actor_13\03-01-02-02-01-02-13.wav,03,01,02,calm,strong,01,Kids are talking by the door,02,13,male
03-01-02-02-02-01-13.wav,data\Actor_13\03-01-02-02-02-01-13.wav,03,01,02,calm,strong,02,Dogs are sitting by the door,01,13,male
03-01-02-02-02-02-13.wav,data\Actor_13\03-01-02-02-02-02-13.wav,03,01,02,calm,strong,02,Dogs are sitting by the door,02,13,male
03-01-03-01-01-01-13.wav,data\Actor_13\03-01-03-01-01-01-13.wav,03,01,03,happy,normal,01,Kids are talking by the door,01,13,male
03-01-03-01-01-02-13.wav,data\Actor_13\03-01-03-01-01-02-13.wav,03,01,03,happy,normal,01,Kids are talking by the door,02,13,male
03-01-03-01-02-01-13.wav,data\Actor_13\03-01-03-01-02-01-13.wav,03,01,03,happy,normal,02,Dogs are sitting by the door,01,13,male
03-01-03-01-02-02-13.wav,data\Actor_13\03-01-03-01-02-02-13.wav,03,01,03,happy,normal,02,Dogs are sitting by the door,02,13,male
03-01-03-02-01-01-13.wav,data\Actor_13\03-01-03-02-01-01-13.wav,03,01,03,happy,strong,01,Kids are talking by the door,01,13,male
03-01-03-02-01-02-13.wav,data\Actor_13\03-01-03-02-01-02-13.wav,03,01,03,happy,strong,01,Kids are talking by the door,02,13,male
03-01-03-02-02-01-13.wav,data\Actor_13\03-01-03-02-02-01-13.wav,03,01,03,happy,strong,02,Dogs are sitting by the door,01,13,male
03-01-03-02-02-02-13.wav,data\Actor_13\03-01-03-02-02-02-13.wav,03,01,03,happy,strong,02,Dogs are sitting by the door,02,13,male
03-01-04-01-01-01-13.wav,data\Actor_13\03-01-04-01-01-01-13.wav,03,01,04,sad,normal,01,Kids are talking by the door,01,13,male
03-01-04-01-01-02-13.wav,data\Actor_13\03-01-04-01-01-02-13.wav,03,01,04,sad,normal,01,Kids are talking by the door,02,13,male
03-01-04-01-02-01-13.wav,data\Actor_13\03-01-04-01-02-01-13.wav,03,01,04,sad,normal,02,Dogs are sitting by the door,01,13,male
03-01-04-01-02-02-13.wav,data\Actor_13\03-01-04-01-02-02-13.wav,03,01,04,sad,normal,02,Dogs are sitting by the door,02,13,male
03-01-04-02-01-01-13.wav,data\Actor_13\03-01-04-02-01-01-13.wav,03,01,04,sad,strong,01,Kids are talking by the door,01,13,male
03-01-04-02-01-02-13.wav,data\Actor_13\03-01-04-02-01-02-13.wav,03,01,04,sad,strong,01,Kids are talking by the door,02,13,male
03-01-04-02-02-01-13.wav,data\Actor_13\03-01-04-02-02-01-13.wav,03,01,04,sad,strong,02,Dogs are sitting by the door,01,13,male
03-01-04-02-02-02-13.wav,data\Actor_13\03-01-04-02-02-02-13.wav,03,01,04,sad,strong,02,Dogs are sitting by the door,02,13,male
03-01-05-01-01-01-13.wav,data\Actor_13\03-01-05-01-01-01-13.wav,03,01,05,angry,normal,01,Kids are talking by the door,01,13,male
03-01-05-01-01-02-13.wav,data\Actor_13\03-01-05-01-01-02-13.wav,03,01,05,angry,normal,01,Kids are talking by the door,02,13,male
03-01-05-01-02-01-13.wav,data\Actor_13\03-01-05-01-02-01-13.wav,03,01,05,angry,normal,02,Dogs are sitting by the door,01,13,male
03-01-05-01-02-02-13.wav,data\Actor_13\03-01-05-01-02-02-13.wav,03,01,05,angry,normal,02,Dogs are sitting by the door,02,13,male
03-01-05-02-01-01-13.wav,data\Actor_13\03-01-05-02-01-01-13.wav,03,01,05,angry,strong,01,Kids are talking by the door,01,13,male
03-01-05-02-01-02-13.wav,data\Actor_13\03-01-05-02-01-02-13.wav,03,01,05,angry,strong,01,Kids are talking by the door,02,13,male
03-01-05-02-02-01-13.wav,data\Actor_13\03-01-05-02-02-01-13.wav,03,01,05,angry,strong,02,Dogs are sitting by the door,01,13,male
03-01-05-02-02-02-13.wav,data\Actor_13\03-01-05-02-02-02-13.wav,03,01,05,angry,strong,02,Dogs are sitting by the door,02,13,male
03-01-06-01-01-01-13.wav,data\Actor_13\03-01-06-01-01-01-13.wav,03,01,06,fearful,normal,01,Kids are talking by the door,01,13,male
03-01-06-01-01-02-13.wav,data\Actor_13\03-01-06-01-01-02-13.wav,03,01,06,fearful,normal,01,Kids are talking by the door,02,13,male
03-01-06-01-02-01-13.wav,data\Actor_13\03-01-06-01-02-01-13.wav,03,01,06,fearful,normal,02,Dogs are sitting by the door,01,13,male
03-01-06-01-02-02-13.wav,data\Actor_13\03-01-06-01-02-02-13.wav,03,01,06,fearful,normal,02,Dogs are sitting by the door,02,13,male
03-01-06-02-01-01-13.wav,data\Actor_13\03-01-06-02-01-01-13.wav,03,01,06,fearful,strong,01,Kids are talking by the door,01,13,male
03-01-06-02-01-02-13.wav,data\Actor_13\03-01-06-02-01-02-13.wav,03,01,06,fearful,strong,01,Kids are talking by the door,02,13,male
03-01-06-02-02-01-13.wav,data\Actor_13\03-01-06-02-02-01-13.wav,03,01,06,fearful,strong,02,Dogs are sitting by the door,01,13,male
03-01-06-02-02-02-13.wav,data\Actor_13\03-01-06-02-02-02-13.wav,03,01,06,fearful,strong,02,Dogs are sitting by the door,02,13,male
03-01-07-01-01-01-13.wav,data\Actor_13\03-01-07-01-01-01-13.wav,03,01,07,disgust,normal,01,Kids are talking by the door,01,13,male
03-01-07-01-01-02-13.wav,data\Actor_13\03-01-07-01-01-02-13.wav,03,01,07,disgust,normal,01,Kids are talking by the door,02,13,male
03-01-07-01-02-01-13.wav,data\Actor_13\03-01-07-01-02-01-13.wav,03,01,07,disgust,normal,02,Dogs are sitting by the door,01,13,male
03-01-07-01-02-02-13.wav,data\Actor_13\03-01-07-01-02-02-13.wav,03,01,07,disgust,normal,02,Dogs are sitting by the door,02,13,male
03-01-07-02-01-01-13.wav,data\Actor_13\03-01-07-02-01-01-13.wav,03,01,07,disgust,strong,01,Kids are talking by the door,01,13,male
03-01-07-02-01-02-13.wav,data\Actor_13\03-01-07-02-01-02-13.wav,03,01,07,disgust,strong,01,Kids are talking by the door,02,13,male
03-01-07-02-02-01-13.wav,data\Actor_13\03-01-07-02-02-01-13.wav,03,01,07,disgust,strong,02,Dogs are sitting by the door,01,13,male
03-01-07-02-02-02-13.wav,data\Actor_13\03-01-07-02-02-02-13.wav,03,01,07,disgust,strong,02,Dogs are sitting by the door,02,13,male
03-01-08-01-01-01-13.wav,data\Actor_13\03-01-08-01-01-01-13.wav,03,01,08,surprised,normal,01,Kids are talking by the door,01,13,male
03-01-08-01-01-02-13.wav,data\Actor_13\03-01-08-01-01-02-13.wav,03,01,08,surprised,normal,01,Kids are talking by the door,02,13,male
03-01-08-01-02-01-13.wav,data\Actor_13\03-01-08-01-02-01-13.wav,03,01,08,surprised,normal,02,Dogs are sitting by the door,01,13,male
03-01-08-01-02-02-13.wav,data\Actor_13\03-01-08-01-02-02-13.wav,03,01,08,surprised,normal,02,Dogs are sitting by the door,02,13,male
03-01-08-02-01-01-13.wav,data\Actor_13\03-01-08-02-01-01-13.wav,03,01,08,surprised,strong,01,Kids are talking by the door,01,13,male
03-01-08-02-01-02-13.wav,data\Actor_13\03-01-08-02-01-02-13.wav,03,01,08,surprised,strong,01,Kids are talking by the door,02,13,male
03-01-08-02-02-01-13.wav,data\Actor_13\03-01-08-02-02-01-13.wav,03,01,08,surprised,strong,02,Dogs are sitting by the door,01,13,male
03-01-08-02-02-02-13.wav,data\Actor_13\03-01-08-02-02-02-13.wav,03,01,08,surprised,strong,02,Dogs are sitting by the door,02,13,male
03-01-01-01-01-01-14.wav,data\Actor_14\03-01-01-01-01-01-14.wav,03,01,01,neutral,normal,01,Kids are talking by the door,01,14,female
03-01-01-01-01-02-14.wav,data\Actor_14\03-01-01-01-01-02-14.wav,03,01,01,neutral,normal,01,Kids are talking by the door,02,14,female
03-01-01-01-02-01-14.wav,data\Actor_14\03-01-01-01-02-01-14.wav,03,01,01,neutral,normal,02,Dogs are sitting by the door,01,14,female
03-01-01-01-02-02-14.wav,data\Actor_14\03-01-01-01-02-02-14.wav,03,01,01,neutral,normal,02,Dogs are sitting by the door,02,14,female
03-01-02-01-01-01-14.wav,data\Actor_14\03-01-02-01-01-01-14.wav,03,01,02,calm,normal,01,Kids are talking by the door,01,14,female
03-01-02-01-01-02-14.wav,data\Actor_14\03-01-02-01-01-02-14.wav,03,01,02,calm,normal,01,Kids are talking by the door,02,14,female
03-01-02-01-02-01-14.wav,data\Actor_14\03-01-02-01-02-01-14.wav,03,01,02,calm,normal,02,Dogs are sitting by the door,01,14,female
03-01-02-01-02-02-14.wav,data\Actor_14\03-01-02-01-02-02-14.wav,03,01,02,calm,normal,02,Dogs are sitting by the door,02,14,female
03-01-02-02-01-01-14.wav,data\Actor_14\03-01-02-02-01-01-14.wav,03,01,02,calm,strong,01,Kids are talking by the door,01,14,female
03-01-02-02-01-02-14.wav,data\Actor_14\03-01-02-02-01-02-14.wav,03,01,02,calm,strong,01,Kids are talking by the door,02,14,female
03-01-02-02-02-01-14.wav,data\Actor_14\03-01-02-02-02-01-14.wav,03,01,02,calm,strong,02,Dogs are sitting by the door,01,14,female
03-01-02-02-02-02-14.wav,data\Actor_14\03-01-02-02-02-02-14.wav,03,01,02,calm,strong,02,Dogs are sitting by the door,02,14,female
03-01-03-01-01-01-14.wav,data\Actor_14\03-01-03-01-01-01-14.wav,03,01,03,happy,normal,01,Kids are talking by the door,01,14,female
03-01-03-01-01-02-14.wav,data\Actor_14\03-01-03-01-01-02-14.wav,03,01,03,happy,normal,01,Kids are talking by the door,02,14,female
03-01-03-01-02-01-14.wav,data\Actor_14\03-01-03-01-02-01-14.wav,03,01,03,happy,normal,02,Dogs are sitting by the door,01,14,female
03-01-03-01-02-02-14.wav,data\Actor_14\03-01-03-01-02-02-14.wav,03,01,03,happy,normal,02,Dogs are sitting by the door,02,14,female
03-01-03-02-01-01-14.wav,data\Actor_14\03-01-03-02-01-01-14.wav,03,01,03,happy,strong,01,Kids are talking by the door,01,14,female
03-01-03-02-01-02-14.wav,data\Actor_14\03-01-03-02-01-02-14.wav,03,01,03,happy,strong,01,Kids are talking by the door,02,14,female
03-01-03-02-02-01-14.wav,data\Actor_14\03-01-03-02-02-01-14.wav,03,01,03,happy,strong,02,Dogs are sitting by the door,01,14,female
03-01-03-02-02-02-14.wav,data\Actor_14\03-01-03-02-02-02-14.wav,03,01,03,happy,strong,02,Dogs are sitting by the door,02,14,female
03-01-04-01-01-01-14.wav,data\Actor_14\03-01-04-01-01-01-14.wav,03,01,04,sad,normal,01,Kids are talking by the door,01,14,female
03-01-04-01-01-02-14.wav,data\Actor_14\03-01-04-01-01-02-14.wav,03,01,04,sad,normal,01,Kids are talking by the door,02,14,female
03-01-04-01-02-01-14.wav,data\Actor_14\03-01-04-01-02-01-14.wav,03,01,04,sad,normal,02,Dogs are sitting by the door,01,14,female
03-01-04-01-02-02-14.wav,data\Actor_14\03-01-04-01-02-02-14.wav,03,01,04,sad,normal,02,Dogs are sitting by the door,02,14,female
03-01-04-02-01-01-14.wav,data\Actor_14\03-01-04-02-01-01-14.wav,03,01,04,sad,strong,01,Kids are talking by the door,01,14,female
03-01-04-02-01-02-14.wav,data\Actor_14\03-01-04-02-01-02-14.wav,03,01,04,sad,strong,01,Kids are talking by the door,02,14,female
03-01-04-02-02-01-14.wav,data\Actor_14\03-01-04-02-02-01-14.wav,03,01,04,sad,strong,02,Dogs are sitting by the door,01,14,female
03-01-04-02-02-02-14.wav,data\Actor_14\03-01-04-02-02-02-14.wav,03,01,04,sad,strong,02,Dogs are sitting by the door,02,14,female
03-01-05-01-01-01-14.wav,data\Actor_14\03-01-05-01-01-01-14.wav,03,01,05,angry,normal,01,Kids are talking by the door,01,14,female
03-01-05-01-01-02-14.wav,data\Actor_14\03-01-05-01-01-02-14.wav,03,01,05,angry,normal,01,Kids are talking by the door,02,14,female
03-01-05-01-02-01-14.wav,data\Actor_14\03-01-05-01-02-01-14.wav,03,01,05,angry,normal,02,Dogs are sitting by the door,01,14,female
03-01-05-01-02-02-14.wav,data\Actor_14\03-01-05-01-02-02-14.wav,03,01,05,angry,normal,02,Dogs are sitting by the door,02,14,female
03-01-05-02-01-01-14.wav,data\Actor_14\03-01-05-02-01-01-14.wav,03,01,05,angry,strong,01,Kids are talking by the door,01,14,female
03-01-05-02-01-02-14.wav,data\Actor_14\03-01-05-02-01-02-14.wav,03,01,05,angry,strong,01,Kids are talking by the door,02,14,female
03-01-05-02-02-01-14.wav,data\Actor_14\03-01-05-02-02-01-14.wav,03,01,05,angry,strong,02,Dogs are sitting by the door,01,14,female
03-01-05-02-02-02-14.wav,data\Actor_14\03-01-05-02-02-02-14.wav,03,01,05,angry,strong,02,Dogs are sitting by the door,02,14,female
03-01-06-01-01-01-14.wav,data\Actor_14\03-01-06-01-01-01-14.wav,03,01,06,fearful,normal,01,Kids are talking by the door,01,14,female
03-01-06-01-01-02-14.wav,data\Actor_14\03-01-06-01-01-02-14.wav,03,01,06,fearful,normal,01,Kids are talking by the door,02,14,female
03-01-06-01-02-01-14.wav,data\Actor_14\03-01-06-01-02-01-14.wav,03,01,06,fearful,normal,02,Dogs are sitting by the door,01,14,female
03-01-06-01-02-02-14.wav,data\Actor_14\03-01-06-01-02-02-14.wav,03,01,06,fearful,normal,02,Dogs are sitting by the door,02,14,female
03-01-06-02-01-01-14.wav,data\Actor_14\03-01-06-02-01-01-14.wav,03,01,06,fearful,strong,01,Kids are talking by the door,01,14,female
03-01-06-02-01-02-14.wav,data\Actor_14\03-01-06-02-01-02-14.wav,03,01,06,fearful,strong,01,Kids are talking by the door,02,14,female
03-01-06-02-02-01-14.wav,data\Actor_14\03-01-06-02-02-01-14.wav,03,01,06,fearful,strong,02,Dogs are sitting by the door,01,14,female
03-01-06-02-02-02-14.wav,data\Actor_14\03-01-06-02-02-02-14.wav,03,01,06,fearful,strong,02,Dogs are sitting by the door,02,14,female
03-01-07-01-01-01-14.wav,data\Actor_14\03-01-07-01-01-01-14.wav,03,01,07,disgust,normal,01,Kids are talking by the door,01,14,female
03-01-07-01-01-02-14.wav,data\Actor_14\03-01-07-01-01-02-14.wav,03,01,07,disgust,normal,01,Kids are talking by the door,02,14,female
03-01-07-01-02-01-14.wav,data\Actor_14\03-01-07-01-02-01-14.wav,03,01,07,disgust,normal,02,Dogs are sitting by the door,01,14,female
03-01-07-01-02-02-14.wav,data\Actor_14\03-01-07-01-02-02-14.wav,03,01,07,disgust,normal,02,Dogs are sitting by the door,02,14,female
03-01-07-02-01-01-14.wav,data\Actor_14\03-01-07-02-01-01-14.wav,03,01,07,disgust,strong,01,Kids are talking by the door,01,14,female
03-01-07-02-01-02-14.wav,data\Actor_14\03-01-07-02-01-02-14.wav,03,01,07,disgust,strong,01,Kids are talking by the door,02,14,female
03-01-07-02-02-01-14.wav,data\Actor_14\03-01-07-02-02-01-14.wav,03,01,07,disgust,strong,02,Dogs are sitting by the door,01,14,female
03-01-07-02-02-02-14.wav,data\Actor_14\03-01-07-02-02-02-14.wav,03,01,07,disgust,strong,02,Dogs are sitting by the door,02,14,female
03-01-08-01-01-01-14.wav,data\Actor_14\03-01-08-01-01-01-14.wav,03,01,08,surprised,normal,01,Kids are talking by the door,01,14,female
03-01-08-01-01-02-14.wav,data\Actor_14\03-01-08-01-01-02-14.wav,03,01,08,surprised,normal,01,Kids are talking by the door,02,14,female
03-01-08-01-02-01-14.wav,data\Actor_14\03-01-08-01-02-01-14.wav,03,01,08,surprised,normal,02,Dogs are sitting by the door,01,14,female
03-01-08-01-02-02-14.wav,data\Actor_14\03-01-08-01-02-02-14.wav,03,01,08,surprised,normal,02,Dogs are sitting by the door,02,14,female
03-01-08-02-01-01-14.wav,data\Actor_14\03-01-08-02-01-01-14.wav,03,01,08,surprised,strong,01,Kids are talking by the door,01,14,female
03-01-08-02-01-02-14.wav,data\Actor_14\03-01-08-02-01-02-14.wav,03,01,08,surprised,strong,01,Kids are talking by the door,02,14,female
03-01-08-02-02-01-14.wav,data\Actor_14\03-01-08-02-02-01-14.wav,03,01,08,surprised,strong,02,Dogs are sitting by the door,01,14,female
03-01-08-02-02-02-14.wav,data\Actor_14\03-01-08-02-02-02-14.wav,03,01,08,surprised,strong,02,Dogs are sitting by the door,02,14,female
03-01-01-01-01-01-15.wav,data\Actor_15\03-01-01-01-01-01-15.wav,03,01,01,neutral,normal,01,Kids are talking by the door,01,15,male
03-01-01-01-01-02-15.wav,data\Actor_15\03-01-01-01-01-02-15.wav,03,01,01,neutral,normal,01,Kids are talking by the door,02,15,male
03-01-01-01-02-01-15.wav,data\Actor_15\03-01-01-01-02-01-15.wav,03,01,01,neutral,normal,02,Dogs are sitting by the door,01,15,male
03-01-01-01-02-02-15.wav,data\Actor_15\03-01-01-01-02-02-15.wav,03,01,01,neutral,normal,02,Dogs are sitting by the door,02,15,male
03-01-02-01-01-01-15.wav,data\Actor_15\03-01-02-01-01-01-15.wav,03,01,02,calm,normal,01,Kids are talking by the door,01,15,male
03-01-02-01-01-02-15.wav,data\Actor_15\03-01-02-01-01-02-15.wav,03,01,02,calm,normal,01,Kids are talking by the door,02,15,male
03-01-02-01-02-01-15.wav,data\Actor_15\03-01-02-01-02-01-15.wav,03,01,02,calm,normal,02,Dogs are sitting by the door,01,15,male
03-01-02-01-02-02-15.wav,data\Actor_15\03-01-02-01-02-02-15.wav,03,01,02,calm,normal,02,Dogs are sitting by the door,02,15,male
03-01-02-02-01-01-15.wav,data\Actor_15\03-01-02-02-01-01-15.wav,03,01,02,calm,strong,01,Kids are talking by the door,01,15,male
03-01-02-02-01-02-15.wav,data\Actor_15\03-01-02-02-01-02-15.wav,03,01,02,calm,strong,01,Kids are talking by the door,02,15,male
03-01-02-02-02-01-15.wav,data\Actor_15\03-01-02-02-02-01-15.wav,03,01,02,calm,strong,02,Dogs are sitting by the door,01,15,male
03-01-02-02-02-02-15.wav,data\Actor_15\03-01-02-02-02-02-15.wav,03,01,02,calm,strong,02,Dogs are sitting by the door,02,15,male
03-01-03-01-01-01-15.wav,data\Actor_15\03-01-03-01-01-01-15.wav,03,01,03,happy,normal,01,Kids are talking by the door,01,15,male
03-01-03-01-01-02-15.wav,data\Actor_15\03-01-03-01-01-02-15.wav,03,01,03,happy,normal,01,Kids are talking by the door,02,15,male
03-01-03-01-02-01-15.wav,data\Actor_15\03-01-03-01-02-01-15.wav,03,01,03,happy,normal,02,Dogs are sitting by the door,01,15,male
03-01-03-01-02-02-15.wav,data\Actor_15\03-01-03-01-02-02-15.wav,03,01,03,happy,normal,02,Dogs are sitting by the door,02,15,male
03-01-03-02-01-01-15.wav,data\Actor_15\03-01-03-02-01-01-15.wav,03,01,03,happy,strong,01,Kids are talking by the door,01,15,male
03-01-03-02-01-02-15.wav,data\Actor_15\03-01-03-02-01-02-15.wav,03,01,03,happy,strong,01,Kids are talking by the door,02,15,male
03-01-03-02-02-01-15.wav,data\Actor_15\03-01-03-02-02-01-15.wav,03,01,03,happy,strong,02,Dogs are sitting by the door,01,15,male
03-01-03-02-02-02-15.wav,data\Actor_15\03-01-03-02-02-02-15.wav,03,01,03,happy,strong,02,Dogs are sitting by the door,02,15,male
03-01-04-01-01-01-15.wav,data\Actor_15\03-01-04-01-01-01-15.wav,03,01,04,sad,normal,01,Kids are talking by the door,01,15,male
03-01-04-01-01-02-15.wav,data\Actor_15\03-01-04-01-01-02-15.wav,03,01,04,sad,normal,01,Kids are talking by the door,02,15,male
03-01-04-01-02-01-15.wav,data\Actor_15\03-01-04-01-02-01-15.wav,03,01,04,sad,normal,02,Dogs are sitting by the door,01,15,male
03-01-04-01-02-02-15.wav,data\Actor_15\03-01-04-01-02-02-15.wav,03,01,04,sad,normal,02,Dogs are sitting by the door,02,15,male
03-01-04-02-01-01-15.wav,data\Actor_15\03-01-04-02-01-01-15.wav,03,01,04,sad,strong,01,Kids are talking by the door,01,15,male
03-01-04-02-01-02-15.wav,data\Actor_15\03-01-04-02-01-02-15.wav,03,01,04,sad,strong,01,Kids are talking by the door,02,15,male
03-01-04-02-02-01-15.wav,data\Actor_15\03-01-04-02-02-01-15.wav,03,01,04,sad,strong,02,Dogs are sitting by the door,01,15,male
03-01-04-02-02-02-15.wav,data\Actor_15\03-01-04-02-02-02-15.wav,03,01,04,sad,strong,02,Dogs are sitting by the door,02,15,male
03-01-05-01-01-01-15.wav,data\Actor_15\03-01-05-01-01-01-15.wav,03,01,05,angry,normal,01,Kids are talking by the door,01,15,male
03-01-05-01-01-02-15.wav,data\Actor_15\03-01-05-01-01-02-15.wav,03,01,05,angry,normal,01,Kids are talking by the door,02,15,male
03-01-05-01-02-01-15.wav,data\Actor_15\03-01-05-01-02-01-15.wav,03,01,05,angry,normal,02,Dogs are sitting by the door,01,15,male
03-01-05-01-02-02-15.wav,data\Actor_15\03-01-05-01-02-02-15.wav,03,01,05,angry,normal,02,Dogs are sitting by the door,02,15,male
03-01-05-02-01-01-15.wav,data\Actor_15\03-01-05-02-01-01-15.wav,03,01,05,angry,strong,01,Kids are talking by the door,01,15,male
03-01-05-02-01-02-15.wav,data\Actor_15\03-01-05-02-01-02-15.wav,03,01,05,angry,strong,01,Kids are talking by the door,02,15,male
03-01-05-02-02-01-15.wav,data\Actor_15\03-01-05-02-02-01-15.wav,03,01,05,angry,strong,02,Dogs are sitting by the door,01,15,male
03-01-05-02-02-02-15.wav,data\Actor_15\03-01-05-02-02-02-15.wav,03,01,05,angry,strong,02,Dogs are sitting by the door,02,15,male
03-01-06-01-01-01-15.wav,data\Actor_15\03-01-06-01-01-01-15.wav,03,01,06,fearful,normal,01,Kids are talking by the door,01,15,male
03-01-06-01-01-02-15.wav,data\Actor_15\03-01-06-01-01-02-15.wav,03,01,06,fearful,normal,01,Kids are talking by the door,02,15,male
03-01-06-01-02-01-15.wav,data\Actor_15\03-01-06-01-02-01-15.wav,03,01,06,fearful,normal,02,Dogs are sitting by the door,01,15,male
03-01-06-01-02-02-15.wav,data\Actor_15\03-01-06-01-02-02-15.wav,03,01,06,fearful,normal,02,Dogs are sitting by the door,02,15,male
03-01-06-02-01-01-15.wav,data\Actor_15\03-01-06-02-01-01-15.wav,03,01,06,fearful,strong,01,Kids are talking by the door,01,15,male
03-01-06-02-01-02-15.wav,data\Actor_15\03-01-06-02-01-02-15.wav,03,01,06,fearful,strong,01,Kids are talking by the door,02,15,male
03-01-06-02-02-01-15.wav,data\Actor_15\03-01-06-02-02-01-15.wav,03,01,06,fearful,strong,02,Dogs are sitting by the door,01,15,male
03-01-06-02-02-02-15.wav,data\Actor_15\03-01-06-02-02-02-15.wav,03,01,06,fearful,strong,02,Dogs are sitting by the door,02,15,male
03-01-07-01-01-01-15.wav,data\Actor_15\03-01-07-01-01-01-15.wav,03,01,07,disgust,normal,01,Kids are talking by the door,01,15,male
03-01-07-01-01-02-15.wav,data\Actor_15\03-01-07-01-01-02-15.wav,03,01,07,disgust,normal,01,Kids are talking by the door,02,15,male
03-01-07-01-02-01-15.wav,data\Actor_15\03-01-07-01-02-01-15.wav,03,01,07,disgust,normal,02,Dogs are sitting by the door,01,15,male
03-01-07-01-02-02-15.wav,data\Actor_15\03-01-07-01-02-02-15.wav,03,01,07,disgust,normal,02,Dogs are sitting by the door,02,15,male
03-01-07-02-01-01-15.wav,data\Actor_15\03-01-07-02-01-01-15.wav,03,01,07,disgust,strong,01,Kids are talking by the door,01,15,male
03-01-07-02-01-02-15.wav,data\Actor_15\03-01-07-02-01-02-15.wav,03,01,07,disgust,strong,01,Kids are talking by the door,02,15,male
03-01-07-02-02-01-15.wav,data\Actor_15\03-01-07-02-02-01-15.wav,03,01,07,disgust,strong,02,Dogs are sitting by the door,01,15,male
03-01-07-02-02-02-15.wav,data\Actor_15\03-01-07-02-02-02-15.wav,03,01,07,disgust,strong,02,Dogs are sitting by the door,02,15,male
03-01-08-01-01-01-15.wav,data\Actor_15\03-01-08-01-01-01-15.wav,03,01,08,surprised,normal,01,Kids are talking by the door,01,15,male
03-01-08-01-01-02-15.wav,data\Actor_15\03-01-08-01-01-02-15.wav,03,01,08,surprised,normal,01,Kids are talking by the door,02,15,male
03-01-08-01-02-01-15.wav,data\Actor_15\03-01-08-01-02-01-15.wav,03,01,08,surprised,normal,02,Dogs are sitting by the door,01,15,male
03-01-08-01-02-02-15.wav,data\Actor_15\03-01-08-01-02-02-15.wav,03,01,08,surprised,normal,02,Dogs are sitting by the door,02,15,male
03-01-08-02-01-01-15.wav,data\Actor_15\03-01-08-02-01-01-15.wav,03,01,08,surprised,strong,01,Kids are talking by the door,01,15,male
03-01-08-02-01-02-15.wav,data\Actor_15\03-01-08-02-01-02-15.wav,03,01,08,surprised,strong,01,Kids are talking by the door,02,15,male
03-01-08-02-02-01-15.wav,data\Actor_15\03-01-08-02-02-01-15.wav,03,01,08,surprised,strong,02,Dogs are sitting by the door,01,15,male
03-01-08-02-02-02-15.wav,data\Actor_15\03-01-08-02-02-02-15.wav,03,01,08,surprised,strong,02,Dogs are sitting by the door,02,15,male
03-01-01-01-01-01-16.wav,data\Actor_16\03-01-01-01-01-01-16.wav,03,01,01,neutral,normal,01,Kids are talking by the door,01,16,female
03-01-01-01-01-02-16.wav,data\Actor_16\03-01-01-01-01-02-16.wav,03,01,01,neutral,normal,01,Kids are talking by the door,02,16,female
03-01-01-01-02-01-16.wav,data\Actor_16\03-01-01-01-02-01-16.wav,03,01,01,neutral,normal,02,Dogs are sitting by the door,01,16,female
03-01-01-01-02-02-16.wav,data\Actor_16\03-01-01-01-02-02-16.wav,03,01,01,neutral,normal,02,Dogs are sitting by the door,02,16,female
03-01-02-01-01-01-16.wav,data\Actor_16\03-01-02-01-01-01-16.wav,03,01,02,calm,normal,01,Kids are talking by the door,01,16,female
03-01-02-01-01-02-16.wav,data\Actor_16\03-01-02-01-01-02-16.wav,03,01,02,calm,normal,01,Kids are talking by the door,02,16,female
